0,0,0.038968,0,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14101,0.10023,0.10238,0,0,0,0,0,0,0,0,0,0,0.045252,0,0,0,0,0,0,0,0,0,0,0.036232,0.067877,0.04851,0.078234,0.038021,0,0,0,0,0.059911,0.046567,0.092773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137,0,0.21401,0,0,0,0,0,0.17139,0,0,0,0,0,0,0,0.10428,0,0,0,0,0,0,0,0,0,0,0.13606,0.12896,0,0,0,0,0.14767,0,0.23343,0.042733,0,0.093038,0,0,0,0,0.096203,0,0.069478,0,0.047727,0
0,0,0.038968,0.052136,0.1635,0,0.032127,0,0,0,0.050247,0,0.037388,0,0,0,0,0,0,0,0,0,0,0,0,0.034645,0,0,0,0,0,0,0,0,0,0,0.016398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10023,0,0.13917,0,0,0,0,0,0,0,0.034482,0,0,0,0,0,0,0,0.046273,0,0,0,0,0,0,0,0,0.038021,0,0,0,0,0,0,0,0,0.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14767,0,0.23343,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18066,0.083502,0,0.052136,0.1635,0,0,0.062539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048006
0,0.083502,0.038968,0,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14101,0,0.10238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096203,0,0,0,0,0
0.18066,0.083502,0.038968,0.052136,0,0,0,0.062539,0,0,0.050247,0.01326,0,0.070542,0,0,0,0,0,0,0,0,0,0,0,0,0.066121,0,0.073994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063003,0,0,0,0,0,0.063209,0,0,0,0,0.10023,0,0,0,0,0.12796,0.084555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16453,0.21401,0,0,0,0,0,0.17139,0,0,0,0,0.11856,0.041995,0.10935,0,0,0,0,0,0,0,0,0,0,0,0,0.12896,0,0.034414,0,0,0.14767,0,0,0,0,0,0,0,0,0,0.096203,0,0,0,0,0
0,0,0,0,0,0,0.032127,0.062539,0,0,0,0,0,0.070542,0,0,0,0,0,0,0,0.040681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048006
0,0.083502,0,0,0,0.01676,0,0.062539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051249,0,0,0,0,0,0,0.039068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096203,0,0,0,0,0
0,0,0.038968,0,0.1635,0.01676,0.032127,0,0,0.0327,0,0,0.037388,0,0,0,0,0,0,0,0,0.040681,0.024744,0,0,0,0,0,0,0.061785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10023,0,0.13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034414,0,0,0,0,0,0,0,0,0,0,0,0,0.096203,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.062539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14101,0,0,0.13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
