0,0.040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14177,0,0,0,0,0,0,0,0,0,0,0,0,0.07678,0.17917,0,0,0,0,0.085764,0,0,0,0,0,0,0,0,0,0.18887,0,0,0,0.1617,0,0,0,0,0,0,0.12495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12011,0,0,0,0,0.3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.1077,0.081883,0,0,0.14074,0,0.22111,0.10144,0.070133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068955,0,0,0.06698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.01628,0,0,0.045727,0,0.053356,0.017511,0,0.091705,0,0,0.0661,0,0,0.020553,0,0,0.045096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034054,0.081665,0.082186,0,0,0,0,0,0,0,0,0,0,0,0.064206,0,0,0,0,0,0.04998,0,0,0,0,0,0,0,0.040781,0.018562,0,0,0.059679,0,0,0,0,0,0,0,0,0,0.044932,0,0,0,0,0.038746,0,0,0,0,0.059947,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.060141,0.092296,0,0.023031,0,0.12061,0,0,0.086936,0,0,0,0,0,0.059311,0,0.039301,0,0,0,0,0,0,0,0,0,0,0.020086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08175,0,0,0,0,0,0,0.039773,0,0.061567,0,0,0.059095,0,0,0,0,0,0,0,0,0,0,0,0,0.040201,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.28123,0.21383,0,0,0,0,0,0.2649,0.18314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.12614,0.16107,0.19818,0,0.062857,0,0,0,0,0,0,0,0,0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11304,0.097644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.034992,0.0537,0.04083,0,0.039042,0,0,0.11025,0.050582,0,0.017422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07012,0,0,0,0,0,0,0,0,0,0,0,0,0.13468,0,0,0,0,0,0.089019,0,0,0,0,0,0,0,0,0,0,0,0.054324,0.024887,0,0.020163,0,0,0.043636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076997,0,0,0,0,0,0,0,0.052144,0,0.021051,0,0,0,0,0,0,0,0
