0,0,0,0,0,0.084715,0,0.051412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10764,0,0,0,0.10894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042333,0,0,0,0,0.070523,0,0,0,0,0.1128,0,0,0,0,0,0,0,0,0,0.1607,0,0,0.2435,0.11918,0,0.10645,0,0,0,0,0.13461,0.035346,0.1374,0,0,0,0,0.044262,0,0.059521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0,0,0,0,0.042592,0,0,0,0,0,0.032553,0,0,0,0.22463,0,0,0,0.059385,0,0,0,0,0,0,0.042598,0,0,0,0,0.06089,0,0.085692,0,0,0,0
0,0,0.050978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10743,0.080063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085692,0,0,0,0
0,0.025699,0,0.035728,0,0.084715,0,0,0,0,0,0,0,0,0.15121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056409,0,0,0,0,0,0,0,0,0,0,0,0.10894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10513,0,0,0.05895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939,0.085692,0,0,0,0
0,0,0.050978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15862,0,0,0,0.2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096396,0,0,0,0,0.085692,0,0,0,0
0,0,0,0,0,0.084715,0.18148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13175,0,0.050978,0,0.021668,0,0.18148,0,0,0,0,0.10214,0.049079,0,0.15121,0.13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045449,0,0,0,0,0,0,0.042592,0,0,0,0,0,0,0,0.017718,0,0,0.1349,0.05895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.021668,0.084715,0,0,0,0,0.15373,0.10214,0.049079,0,0.15121,0.13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044205,0,0,0.089929,0,0.075117,0,0,0,0,0,0,0,0,0,0,0,0,0.042061,0.10894,0,0,0,0,0,0.019108,0,0,0.030889,0.10134,0.095989,0,0,0,0,0.055019,0,0,0,0,0.08139,0,0,0,0,0,0,0.038713,0,0,0,0.11901,0,0.017937,0.1128,0,0,0,0,0,0.11736,0,0,0,0,0,0,0,0,0.076915,0.10645,0,0,0,0,0,0,0.1374,0,0.072508,0,0,0,0,0,0,0,0.059557,0,0,0,0,0,0.065459,0,0,0.047963,0,0.06417,0,0,0,0,0.064844,0,0,0,0,0,0,0,0,0,0,0.22463,0,0,0,0.059385,0,0,0,0,0,0.17151,0,0,0.096396,0,0.050279,0,0,0.085692,0,0,0,0
0.13175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12113,0,0.2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07402,0,0,0,0,0,0,0,0,0,0,0.060492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06089,0.0939,0.085692,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.15373,0.10214,0.049079,0.053444,0,0.13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06089,0,0,0,0,0,0
0,0,0,0,0,0,0.18148,0,0,0.052074,0,0.10214,0,0,0.15121,0.13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1128,0,0,0,0,0,0,0,0.034028,0,0,0.12113,0,0,0.11918,0.076915,0,0,0.13272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059557,0,0,0,0,0,0,0.036683,0,0,0.045449,0,0,0.029692,0,0.060492,0.064844,0,0,0,0.10844,0.075258,0.11416,0,0,0,0,0.22463,0.1349,0,0,0,0,0,0.10813,0.10981,0,0,0,0.069223,0,0,0,0.06089,0,0,0,0,0,0
0,0,0,0,0,0.084715,0.18148,0,0,0.052074,0.15373,0,0.049079,0.053444,0,0.13097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089929,0,0,0,0,0.10765,0,0,0,0,0,0,0.10764,0,0.020528,0,0,0.032777,0,0,0,0,0,0,0,0,0.10134,0.095989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059521,0.026238,0,0,0,0,0.056238,0.07402,0.040892,0.065459,0,0,0,0,0,0,0.029692,0,0,0.064844,0,0,0,0,0,0,0.032553,0,0,0.10513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.084715,0.18148,0,0,0.052074,0,0.10214,0,0.053444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059521,0.026238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
