0,0,0.014238,0,0.05974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051522,0.036624,0.037408,0,0,0,0,0,0,0,0,0,0,0.016535,0,0,0,0,0,0,0,0,0,0,0.013239,0.024801,0.017725,0.028586,0.013892,0,0,0,0,0.02189,0.017015,0.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041544,0,0.078198,0,0,0,0,0,0.062625,0,0,0,0,0,0,0,0.038102,0,0,0,0,0,0,0,0,0,0,0.049713,0.047119,0,0,0,0,0.053957,0,0.085291,0.015614,0,0.033995,0,0,0,0,0.035151,0,0.025386,0,0.017439,0
0,0,0.030805,0.041215,0.12925,0,0.025397,0,0,0,0.039722,0,0.029556,0,0,0,0,0,0,0,0,0,0,0,0,0.027387,0,0,0,0,0,0,0,0,0,0,0.012963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079237,0,0.11002,0,0,0,0,0,0,0,0.027259,0,0,0,0,0,0,0,0.036579,0,0,0,0,0,0,0,0,0.030056,0,0,0,0,0,0,0,0,0.07929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11674,0,0.18453,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30602,0.14145,0,0.088316,0.27696,0,0,0.10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081319
0,0.10572,0.049338,0,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17853,0,0.12962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1218,0,0,0,0,0
0.072938,0.033713,0.015733,0.021049,0,0,0,0.025249,0,0,0.020287,0.0053537,0,0.02848,0,0,0,0,0,0,0,0,0,0,0,0,0.026695,0,0.029874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025436,0,0,0,0,0,0.02552,0,0,0,0,0.040468,0,0,0,0,0.051661,0.034138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066425,0.086405,0,0,0,0,0,0.069198,0,0,0,0,0.047869,0.016955,0.044147,0,0,0,0,0,0,0,0,0,0,0,0,0.052064,0,0.013894,0,0,0.059621,0,0,0,0,0,0,0,0,0,0.038841,0,0,0,0,0
0,0,0,0,0,0,0.12654,0.24632,0,0,0,0,0,0.27784,0,0,0,0,0,0,0,0.16023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18908
0,0.17157,0,0,0,0.034436,0,0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0,0,0,0,0,0.080273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19767,0,0,0,0,0
0,0,0.041131,0,0.17257,0.01769,0.033909,0,0,0.034515,0,0,0.039463,0,0,0,0,0,0,0,0,0.042938,0.026117,0,0,0,0,0,0,0.065214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0.14689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036324,0,0,0,0,0,0,0,0,0,0,0,0,0.10154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28464,0,0,0.28093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
