0,0.069583,0.23522,0,0.11487,0,0,0,0.17987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090548,0,0,0,0,0,0,0,0,0,0.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047921,0,0,0,0,0,0
0.058967,0,0,0,0,0,0.22069,0,0,0,0,0,0,0,0,0,0,0,0.033875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083354,0,0,0,0,0,0,0,0,0,0.14057,0,0,0,0.10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,0.095891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017444,0,0,0,0,0,0,0.033774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056565,0,0,0.031696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043872,0.01714,0.062272,0,0,0,0,0,0,0,0,0,0,0.032543,0,0.036283,0.047601,0.018311,0.013966,0.026257,0.024658,0,0.030392,0,0.057147,0,0,0,0,0,0.041584,0,0,0,0,0,0,0,0,0.061369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049536,0,0.027661,0,0,0,0,0,0,0,0,0,0,0,0.029884,0,0.11165,0,0,0,0,0,0,0,0,0,0,0.028367,0,0,0,0,0,0,0.048376,0,0,0,0.01305,0,0,0,0,0,0
0,0,0,0,0,0,0.21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10726,0,0.11958,0.15688,0,0.04603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10585,0.15944,0,0,0,0,0,0,0,0,0,0
0.035719,0,0,0,0,0.026234,0.13368,0.069158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099012,0.12566,0.035247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058994,0,0,0,0,0,0,0,0,0,0,0,0,0.055794,0,0,0,0,0,0,0,0,0,0.089922,0,0,0.22862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041959,0,0,0,0,0,0,0
0,0,0,0,0.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24767,0.066769,0,0,0,0,0,0,0,0.27559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.018592,0,0.01907,0.030693,0,0,0.033138,0.048059,0,0,0,0,0,0,0,0.033396,0,0,0,0,0,0,0.014749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024233,0,0,0,0,0,0.045308,0,0,0.043046,0,0,0,0,0,0.01132,0.018269,0,0.05043,0,0.042098,0,0,0,0,0.046706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058532,0.0041031,0,0.029247,0,0,0,0,0,0,0,0.030345,0,0.045581,0,0,0,0,0,0.047314,0,0,0.016726,0,0,0,0,0,0,0,0,0,0,0.027535,0,0,0,0,0,0,0,0.028996,0,0,0.012429,0,0,0,0.02714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10955,0,0,0,0,0,0,0.010807,0,0.060066,0,0,0.018655,0,0,0,0.046551,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12149,0,0.05933,0,0.12382,0,0.092898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09748,0,0,0,0,0,0,0,0,0,0.049799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091707,0,0,0,0,0,0,0,0,0,0,0,0.091457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099866,0.11611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022812,0,0,0,0,0,0.085376,0.044168,0,0,0,0,0,0,0,0,0.044511,0,0,0.024451,0,0,0,0,0,0,0.073973,0,0,0,0,0,0.034003,0.013659,0.016354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057374,0,0.081437,0,0.050258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054382,0,0,0,0.038981,0,0,0.008118,0,0,0,0,0,0,0,0.008118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057429,0,0,0.14601,0,0,0,0,0,0,0,0.06886,0,0,0,0,0,0,0.050443,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.045911,0.062171,0.048245,0,0,0,0.050208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050275,0,0,0,0,0,0,0,0,0,0,0,0,0.090526,0,0,0,0,0,0,0,0,0,0,0.071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073071,0,0,0,0,0,0,0,0,0,0.099387,0,0,0,0,0,0.16469,0,0,0,0,0,0.026783,0,0,0.090304,0,0,0,0,0,0,0,0.047374,0,0.0041031,0,0,0,0,0,0,0,0,0
