0,0.025111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08683,0,0,0,0,0,0,0,0,0,0,0,0,0.047026,0.10974,0,0,0,0,0.052528,0,0,0,0,0,0,0,0,0,0.11568,0,0,0,0.099037,0,0,0,0,0,0,0.076529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042981,0,0,0,0,0.10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.10824,0.082301,0,0,0.14145,0,0.22224,0.10196,0.070491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069307,0,0,0.067321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.025111,0,0,0.070533,0,0.082301,0.02701,0,0.14145,0,0,0.10196,0,0,0.031702,0,0,0.06956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052528,0.12597,0.12677,0,0,0,0,0,0,0,0,0,0,0,0.099037,0,0,0,0,0,0.077093,0,0,0,0,0,0,0,0.062904,0.028632,0,0,0.092054,0,0,0,0,0,0,0,0,0,0.069307,0,0,0,0,0.059766,0,0,0,0,0.092468,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.070533,0.10824,0,0.02701,0,0.14145,0,0,0.10196,0,0,0,0,0,0.06956,0,0.046091,0,0,0,0,0,0,0,0,0,0,0.023557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095875,0,0,0,0,0,0,0.046645,0,0.072206,0,0,0.069307,0,0,0,0,0,0,0,0,0,0,0,0,0.047147,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.10824,0.082301,0,0,0,0,0,0.10196,0.070491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.14145,0.18063,0.22224,0,0.070491,0,0,0,0,0,0,0,0,0.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12677,0.1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.070533,0.10824,0.082301,0,0.078697,0,0,0.22224,0.10196,0,0.035118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14134,0,0,0,0,0,0,0,0,0,0,0,0,0.27148,0,0,0,0,0,0.17944,0,0,0,0,0,0,0,0,0,0,0,0.1095,0.050166,0,0.040643,0,0,0.087957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1552,0,0,0,0,0,0,0,0.10511,0,0.042433,0,0,0,0,0,0,0,0
