0,0.07563,0.21849,0,0.10084,0,0,0,0.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10084,0,0,0,0,0,0,0,0,0,0.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05042,0,0,0,0,0,0
0.054422,0,0,0,0,0,0.21088,0,0,0,0,0,0,0,0,0,0,0,0.040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081633,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0.11565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16327,0,0,0.088435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018223,0,0,0,0,0,0,0.025057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059226,0,0,0.034169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047836,0.018223,0.056948,0,0,0,0,0,0,0,0,0,0,0.034169,0,0.038724,0.052392,0.018223,0.013667,0.027335,0.027335,0,0.036446,0,0.045558,0,0,0,0,0,0.047836,0,0,0,0,0,0,0,0,0.052392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05467,0,0.020501,0,0,0,0,0,0,0,0,0,0,0,0.020501,0,0.1139,0,0,0,0,0,0,0,0,0,0,0.029613,0,0,0,0,0,0,0.047836,0,0,0,0.013667,0,0,0,0,0,0
0,0,0,0,0,0,0.21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049,0,0.11888,0.16084,0,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097902,0.14685,0,0,0,0,0,0,0,0,0,0
0.038278,0,0,0,0,0.028708,0.14833,0.052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095694,0.11005,0.028708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062201,0,0,0,0,0,0,0,0,0,0,0,0,0.076555,0,0,0,0,0,0,0,0,0,0.095694,0,0,0.23923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023923,0,0,0,0,0,0,0
0,0,0,0,0.12371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24742,0.1134,0,0,0,0,0,0,0,0.23711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02069,0,0.018391,0.027586,0,0,0.025287,0.048276,0,0,0,0,0,0,0,0.034483,0,0,0,0,0,0,0.013793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02069,0,0,0,0,0,0.052874,0,0,0.048276,0,0,0,0,0,0.011494,0.027586,0,0.045977,0,0.041379,0,0,0,0,0.052874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068966,0.0022989,0,0.03908,0,0,0,0,0,0,0,0.022989,0,0.041379,0,0,0,0,0,0.045977,0,0,0.016092,0,0,0,0,0,0,0,0,0,0,0.025287,0,0,0,0,0,0,0,0.027586,0,0,0.011494,0,0,0,0.02069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11494,0,0,0,0,0,0,0.0068966,0,0.062069,0,0,0.02069,0,0,0,0.045977,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.11556,0,0.053333,0,0.13778,0,0.093333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088889,0,0,0,0,0,0,0,0,0,0.053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088889,0,0,0,0,0,0,0,0,0,0,0,0.088889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10667,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022727,0,0,0,0,0,0.088068,0.03125,0,0,0,0,0,0,0,0,0.042614,0,0,0.036932,0,0,0,0,0,0,0.073864,0,0,0,0,0,0.042614,0.017045,0.017045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059659,0,0.071023,0,0.048295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059659,0,0,0,0.048295,0,0,0.0085227,0,0,0,0,0,0,0,0.0085227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056818,0,0,0.14205,0,0,0,0,0,0,0,0.068182,0,0,0,0,0,0,0.042614,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.055556,0.059028,0.045139,0,0,0,0.052083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0.079861,0,0,0,0,0,0,0,0,0,0,0.069444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0.10417,0,0,0,0,0,0.17361,0,0,0,0,0,0.020833,0,0,0.09375,0,0,0,0,0,0,0,0.048611,0,0.0034722,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.072115,0,0.081731,0,0,0,0.038462,0.072115,0,0,0,0,0.043269,0,0,0,0,0,0,0.033654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0,0,0,0,0,0.014423,0.096154,0,0,0.043269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11538,0,0,0,0,0,0.048077,0,0.096154,0,0,0,0,0,0,0,0,0,0,0,0
